Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP084_sorted_q10_rmDup.bam
HMGB1P48	0
AKR1A1	9
ENSG00000281133	0
ENSG00000280836	0
ENSG00000289407	0
NASP	51
ENSG00000281112	0
ENSG00000281825	0
CCDC17	0
GPBP1L1	81
RPS15AP10	0
ENSG00000234329	0
TMEM69	5
IPP	7
ENSG00000230896	0
ENSG00000236111	1
MAST2	10
TMA16P2	0
PIK3R3	4
P3R3URF-PIK3R3	0
ENSG00000226957	1
ENSG00000233114	0
ENSG00000227857	1
TSPAN1	5
P3R3URF	1
POMGNT1	12
LURAP1	0
RAD54L	4
LRRC41	12
UQCRH	88
NSUN4	9
ENSG00000225779	0
FAAH	2
FAAHP1	3
LINC01398	3
DMBX1	4
TMEM275	1
MKNK1-AS1	0
KNCN	2
MKNK1	16
MOB3C	16
ATPAF1	25
NENFP1	2
TEX38	0
EFCAB14-AS1	0
EFCAB14	61
ENSG00000236476	1
CYP4B1	10
CYP4Z2P	6
TUBAP8	0
CYP4A11	7
CYP4A26P	0
CYP4A43P	0
CYP4A27P	0
CYP4A44P	0
CYP4X1	2
CYP4Z1	5
TUBAP9	0
CYP4A22-AS1	1
CYP4A22	1
MTND1P34	0
LINC00853	24
PDZK1IP1	103
TAL1	86
ENSG00000226252	8
STIL	37
CMPK1	256
LINC01389	1
FOXE3	20
FOXD2-AS1	4
FOXD2	1
ENSG00000271355	4
RPL21P24	0
ATP6V0E1P4	0
LINC01738	3
TRABD2B	6
ENSG00000223814	0
ENSG00000225028	2
LINC02794	4
ENSG00000231413	1
CYP46A4P	0
SKINT1L	4
ENSG00000279096	5
ENSG00000223720	0
SLC5A9	5
ENSG00000272491	1
ENSG00000279214	0
SPATA6	13
PPP1R8P1	0
RNU6-723P	0
ENSG00000235105	1
RNU4-61P	0
ENSG00000232514	1
AGBL4	6
ENSG00000287661	3
BEND5	2
ENSG00000286597	0
ENSG00000229846	0
AGBL4-AS1	1
AGBL4-IT1	1
ENSG00000237478	0
ZNF859P	3
ENSG00000279324	1
MTND2P29	0
ELAVL4	14
ENSG00000230828	1
ELAVL4-AS1	0
ENSG00000233407	1
LINC02808	3
ENSG00000284645	2
ENSG00000234080	0
HMGB1P45	1
FCF1P6	0
DMRTA2	1
ENSG00000284700	1
FAF1	40
FAF1-AS1	0
RNU6-1026P	0
PHBP12	2
MRPS6P2	1
CDKN2C	10
MIR4421	0
MIR6500	1
C1orf185	0
CFL1P2	1
LINC01562	1
RNF11	937
ENSG00000233406	0
ENSG00000236434	1
TTC39A	4
TTC39A-AS1	2
EPS15	127
ENSG00000232027	1
RNU6-877P	0
ENSG00000238140	0
EPS15-AS1	1
RNU6-1281P	0
CALR4P	3
OSBPL9	26
GAPDHP51	1
SLC25A6P3	2
ENSG00000212624	0
NRDC	242
ENSG00000266993	0
ENSG00000272175	1
MIR761	0
TSEN15P2	1
RAB3B	18
RNA5SP48	7
ENSG00000229032	0
RN7SL290P	0
TXNDC12	1
ENSG00000285839	0
KTI12	0
ENSG00000223390	1
TXNDC12-AS1	0
BTF3L4	20
ZFYVE9	6
RN7SL788P	0
ENSG00000228407	0
ENSG00000223429	0
PDCL3P6	0
ENSG00000236004	2
DNAJC19P7	1
ANAPC10P1	2
CC2D1B	8
ENSG00000272100	0
ENSG00000287078	1
PLA2G12AP1	1
ORC1	12
PRPF38A	31
TUT4	34
ENSG00000272371	1
EEF1GP7	1
GPX7	3
SHISAL2A	8
COA7	14
NDUFS5P3	2
RN7SL62P	0
ZYG11B	17
RNU2-30P	0
RPS13P2	1
RNU6-969P	0
ZYG11A	5
ENSG00000242391	0
ECHDC2	19
ENSG00000230953	1
ENSG00000231866	0
SCP2	50
ENSG00000264834	0
ENSG00000266188	0
ENSG00000265815	0
H3P2	0
RRAS2P1	0
TUBBP10	0
PODN	8
ENSG00000232993	0
HIGD1AP11	0
SLC1A7	3
ENSG00000235563	0
ENSG00000277397	0
CPT2	5
ENSG00000236723	0
CZIB	7
CZIB-DT	3
MAGOH	13
MAGOH-DT	1
LRP8	21
ENSG00000234578	0
ENSG00000228838	0
ENSG00000232762	1
LRP8-DT	0
ENSG00000285954	0
ENSG00000226938	0
LINC02812	2
SLC25A3P1	5
ENSG00000288527	0
DMRTB1	2
GLIS1	3
RNU7-95P	0
NDC1	17
ENSG00000201003	0
ENSG00000229687	0
YIPF1	4
DIO1	1
HSPB11	22
LRRC42	3
HNRNPA3P12	3
LDLRAD1	2
TMEM59	44
ENSG00000280378	2
TCEANC2	12
MIR4781	0
ENSG00000225183	0
ENSG00000279049	0
ENSG00000256407	3
CDCP2	0
ENSG00000280425	0
CYB5RL	9
MRPL37	11
SSBP3	86
SSBP3-AS1	3
ENSG00000225632	3
ENSG00000232245	0
ENSG00000287582	0
LINC02784	0
ENSG00000237173	0
HNRNPA1P63	2
ACOT11	9
FAM151A	0
ENSG00000230728	1
MROH7	4
MROH7-TTC4	0
TTC4	2
PARS2	3
TTC22	7
ENSG00000237453	0
LEXM	1
DHCR24	7
ENSG00000287724	1
ENSG00000242396	0
DHCR24-DT	0
ENSG00000284601	2
TMEM61	1
ENSG00000233271	0
BSND	8
PCSK9	6
USP24	42
MIR4422HG	1
GYG1P3	1
MIR4422	0
ENSG00000234810	24
GOT2P1	0
MTCO2P34	0
RN7SKP291	1
RNU6-830P	0
LINC01755	1
LINC01753	0
PIGQP1	0
ENSG00000235612	1
ENSG00000260971	10
ENSG00000284686	1
RPSAP20	0
LINC01767	1
PLPP3	10
RPL21P23	2
RPL23AP85	2
ENSG00000225475	1
PRKAA2	13
FYB2	0
ENSG00000229913	1
C8A	3
C8B	9
ENSG00000236341	0
DAB1	12
ENSG00000227935	0
RPS20P5	0
DAB1-AS1	1
HNRNPA1P6	0
RPS26P15	1
ENSG00000235038	0
ENSG00000230546	0
ENSG00000233216	0
OMA1	22
ENSG00000286918	1
ENSG00000270209	0
RN7SL713P	1
TACSTD2	1
ENSG00000185839	0
MYSM1	32
ENSG00000283445	4
JUN	6
LINC01135	4
ENSG00000272226	1
ENSG00000231740	1
LINC02777	3
LINC01358	9
PHBP3	0
ENSG00000241042	0
ENSG00000235215	2
FGGY-DT	8
ENSG00000270457	0
FGGY	18
MIR4711	0
ENSG00000226883	1
HOOK1	9
CYP2J2	2
RN7SL475P	0
C1orf87	3
PGBD4P8	0
LINC02778	2
LINC01748	12
ENSG00000231252	5
NFIA	113
NFIA-AS2	9
NFIA-AS1	0
ENSG00000284808	2
ENSG00000287224	4
ENSG00000223920	2
TM2D1	19
PATJ-DT	0
PATJ	19
RNU6-414P	0
RNU6-1177P	0
LAMTOR5P1	1
RN7SL180P	0
MIR3116-1	0
MIR3116-2	0
PIGPP2	0
RPS15AP7	0
L1TD1	4
ENSG00000237227	0
KANK4	4
RNU6-371P	1
USP1	38
DOCK7	15
ENSG00000270549	0
ANGPTL3	5
ENSG00000278967	1
ENSG00000213703	0
DOCK7-DT	1
ATG4C	13
ENSG00000234318	1
ENSG00000237163	0
LINC01739	0
ENSG00000286455	3
ENSG00000227485	1
ENSG00000229225	0
ENSG00000203605	0
LINC00466	10
RNA5SP49	1
ENSG00000228734	0
RPSAP65	0
FOXD3-AS1	2
FOXD3	1
MIR6068	1
ENSG00000236674	1
ALG6	12
ITGB3BP	34
ENSG00000286429	1
EFCAB7	3
RN7SL488P	0
RNU7-123P	0
DLEU2L	1
ENSG00000276884	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
PGM1	9
RN7SL130P	0
ROR1	4
ENSG00000177452	1
CFL1P3	0
RNU6-809P	0
ROR1-AS1	1
ENSG00000284928	1
UBE2U	1
RNU7-62P	0
CACHD1	8
MIR4794	0
RAVER2	4
JAK1	120
ENSG00000234784	0
ENSG00000233877	0
LINC01359	2
SLC2A3P2	3
ENSG00000272506	1
RNU6-1176P	1
MIR3671	0
MIR101-1	0
ENSG00000288804	0
ENSG00000235804	0
MRPS21P1	1
AK4	4
RPS29P7	0
DNAJC6	64
ENSG00000229294	2
COX6CP13	0
RNU2-15P	0
LEPROT	93
LEPR	39
ENSG00000237852	0
ENSG00000224570	2
ENSG00000285079	0
RN7SL854P	0
PDE4B	11
PDE4B-AS1	0
RNU4-88P	0
SGIP1	10
MIR3117	0
ENSG00000248458	1
DYNLT5	1
INSL5	0
DNAI4	23
ENSG00000231080	0
MIER1	186
ENSG00000289394	0
SLC35D1	6
C1orf141	2
ENSG00000252433	0
ENSG00000275678	0
IL23R	5
RNU6-586P	0
RNU4ATAC4P	2
DNAJB6P4	0
IL12RB2	12
SERBP1	186
RNU6-387P	0
LINC01702	2
RNU6-1031P	0
ENSG00000238139	0
RN7SL392P	0
HNRNPCP9	0
GADD45A	90
GNG12	11
RNU7-80P	0
GNG12-AS1	1
ENSG00000235055	2
DIRAS3	0
ARL5AP3	0
WLS	2
CTBP2P8	1
MIR1262	0
RPS7P4	1
COX6B1P7	1
ELOCP18	0
ENSG00000229440	0
RPE65	1
DEPDC1	6
ENSG00000233589	0
DEPDC1-AS1	4
TXNP2	0
ENSG00000285041	3
ENSG00000285407	1
ENSG00000285473	0
LINC01707	5
LINC02791	0
LINC01758	0
ENSG00000287453	2
LRRC7	18
SGO1P1	0
ENSG00000287283	1
RN7SL538P	0
PIN1P1	0
LRRC7-AS1	0
LRRC40	4
RN7SL242P	2
SRSF11	55
ENSG00000228988	0
ANKRD13C	39
HHLA3	0
HHLA3-AS1	0
CTH	4
ENSG00000271992	0
CHORDC1P5	2
CASP3P1	0
LINC01788	2
ENSG00000226208	0
PTGER3	11
ENSG00000235782	0
ENSG00000269933	2
ZRANB2-AS1	1
ZRANB2	32
MIR186	1
ZRANB2-DT	9
ENSG00000226324	0
NEGR1	1
ENSG00000231985	0
ENSG00000271618	0
NEGR1-IT1	0
GDI2P2	0
ENSG00000286863	5
RPL31P12	0
ENSG00000225087	5
RNU6-1246P	0
LINC02796	1
LINC02797	3
ENSG00000280317	0
KRT8P21	0
RN7SKP19	0
LINC01360	1
LINC02238	0
RNA5SP50	4
ENSG00000285778	2
RNU4ATAC8P	0
LRRIQ3	2
FPGT-TNNI3K	0
FPGT	2
TNNI3K	1
ENSG00000237324	0
ENSG00000233894	0
LRRC53	2
ERICH3	12
ERICH3-AS1	4
ENSG00000272864	0
CRYZ	8
TYW3	15
ENSG00000229943	1
ENSG00000261213	1
ENSG00000224127	1
LHX8	6
ENSG00000224149	3
RNU6-622P	0
SLC44A5	4
ENSG00000224493	0
RNU6-503P	0
ENSG00000213579	1
ENSG00000230863	3
ACADM	26
DLSTP1	0
RABGGTB	6
SNORD45C	0
SNORD45A	0
SNORD45B	0
MSH4	1
ASB17	0
ENSG00000225605	1
ENSG00000230027	2
ST6GALNAC3	8
ENSG00000223905	0
ENSG00000272855	0
TPI1P1	2
RNU6-161P	0
LINC02567	1
ST6GALNAC5	4
MIR7156	0
ENSG00000288543	0
ENSG00000230498	2
PIGK	20
ENSG00000226084	9
ENSG00000228187	1
ENSG00000289212	1
ENSG00000287870	4
AK5	4
ENSG00000233099	1
RNU7-8P	0
ENSG00000287647	3
ZZZ3	27
RNA5SP20	0
RN7SL370P	1
USP33	80
ACTG1P21	2
MIGA1	18
RNA5SP21	0
ENSG00000219201	8
NSRP1P1	3
HSPE1P25	0
NEXN-AS1	5
NEXN	223
FUBP1	40
DNAJB4	29
GIPC2	2
ENSG00000273338	3
ENSG00000285928	2
ENSG00000213561	0
RNU6-1102P	1
ENSG00000213560	0
RNA5SP22	1
RNFT1P2	0
MGC27382	2
PTGFR	3
ENSG00000227556	0
RNA5SP23	2
IFI44L	289
IFI44	33
ENSG00000238015	1
ENSG00000235400	2
ADGRL4	12
PSAT1P3	1
ENSG00000282898	0
ENSG00000235011	0
LINC02792	1
ENSG00000288822	0
ADH5P2	1
ENSG00000285409	3
ENSG00000235756	1
ENSG00000260322	0
ENSG00000277670	0
HMGB1P18	0
ENSG00000225598	1
HNRNPA1P64	2
ENSG00000227062	0
ENSG00000234108	1
ENSG00000224326	0
LINC01781	2
MTND2P30	0
RPL7P10	2
ENSG00000235089	0
ENSG00000285179	0
RN7SKP247	0
ADGRL2	13
HNRNPA3P14	2
ARID3BP1	1
ENSG00000227960	0
ENSG00000234953	0
MED28P8	0
ENSG00000236676	0
ENSG00000234683	0
ST13P20	2
ENSG00000233290	6
LINC01362	5
LINC01361	2
ENSG00000285782	3
LINC01712	3
LINC01725	8
ENSG00000237076	0
TTLL7	25
TTLL7-IT1	1
ENSG00000229486	2
ENSG00000285201	0
PRKACB-DT	0
PRKACB	120
TXN2P1	0
NEDD8P1	0
ENSG00000199959	0
SAMD13	3
ENSG00000249237	0
UOX	3
DNASE2B	4
ENSG00000285361	3
RPF1	11
GNG5	19
ENSG00000285851	0
SPATA1	6
CTBS	4
ENSG00000284882	0
ENSG00000285374	1
LINC01555	1
ENSG00000232622	1
SSX2IP	165
ENSG00000285325	1
LPAR3	2
MCOLN2	1
DNAI3	5
MCOLN3	4
MIR4423	0
ENSG00000280099	3
SYDE2	5
C1orf52	16
BCL10	11
BCL10-AS1	3
DDAH1	19
ENSG00000273264	0
ENSG00000282057	3
ENSG00000272691	0
CCN1	6
SNORD81	0
ENSG00000230285	1
ZNHIT6	23
COL24A1	38
RNA5SP51	1
ENSG00000229505	1
LINC02795	0
ODF2L	26
MIR7856	0
ENSG00000231349	0
CLCA2	3
CLCA1	4
CLCA4	1
CDCA4P2	1
CLCA4-AS1	3
CLCA3P	0
ENSG00000261737	0
SH3GLB1	67
ENSG00000230721	0
ENSG00000284846	0
SELENOF	14
HS2ST1	11
ENSG00000267734	0
ENSG00000267561	0
ENSG00000235251	3
ENSG00000225568	1
LINC01140	5
LINC02801	5
LMO4	14
LINC01364	0
RNA5SP52	7
PKN2-AS1	9
ENSG00000279778	0
ENSG00000270507	1
ENSG00000286758	1
RN7SL583P	0
ENSG00000230053	2
ENSG00000274321	3
RPL36AP10	1
PKN2	71
RNU6-125P	0
ELOCP19	0
GTF2B	27
ENSG00000235308	0
KYAT3	9
RBMXL1	12
GBP3	15
GBP1	56
PTGES3P1	3
GBP2	63
ENSG00000289582	1
ENSG00000286802	3
GBP7	0
GBP4	32
ENSG00000284734	2
ENSG00000284637	1
ENSG00000289712	0
GBP5	42
ENSG00000237568	0
ENSG00000238081	0
ENSG00000233235	0
GBP6	1
CAPNS1P1	1
GBP1P1	5
ENSG00000286548	5
LRRC8B	53
ENSG00000288629	0
LRRC8C-DT	7
ENSG00000230735	0
LRRC8C	11
ENSG00000271949	0
ENSG00000226394	0
ENSG00000231613	1
LRRC8D-DT	1
LRRC8D	56
ENSG00000272672	1
RN7SKP272	0
GEMIN8P4	2
ZNF326	50
ENSG00000287015	0
ENSG00000287406	5
RNU6-695P	0
ENSG00000287372	1
LINC02787	1
SNORD3G	0
BARHL2	20
ENSG00000287076	1
LINC02609	5
LINC02788	0
LINC01763	0
ENSG00000272094	0
PHKA1P1	1
ZNF644	45
RPL5P6	1
HFM1	12
FEN1P1	1
CDC7	16
WDR82P2	2
ENSG00000229067	0
HSP90B3P	1
TGFBR3	7
RN7SL653P	0
BRDT	5
ENSG00000289483	1
EPHX4	2
LPCAT2BP	0
SETSIP	0
BTBD8	6
GAPDHP46	1
PRKAR1AP1	0
ENSG00000273487	1
ENSG00000226773	0
C1orf146	1
ACTBP12	0
GLMN	5
RPAP2	28
RN7SL824P	0
GFI1	8
EVI5	39
ENSG00000223787	0
HMGB3P9	3
RNU4-59P	0
ENSG00000225505	2
H3P3	0
CCNJP2	1
RPL5	487
DIPK1A	0
SNORD21	0
SNORA66	0
ENSG00000207022	1
ENSG00000229052	2
ENSG00000289544	0
RNU6-970P	0
RN7SL692P	0
ENSG00000287797	1
RNU6-210P	0
RN7SKP123	0
MTF2	10
TMED5	26
CCDC18	96
ENSG00000237003	0
ENSG00000225297	0
CCDC18-AS1	8
ENSG00000229567	1
DR1	76
ENSG00000229635	0
FNBP1L	44
RNA5SP53	1
BCAR3	29
BCAR3-AS1	1
MIR760	0
ENSG00000260464	24
DNTTIP2	35
GCLM	27
CHCHD2P5	2
MTND4P11	0
MTND3P21	1
MTCO3P21	0
MTATP6P13	0
ENSG00000250890	0
MTCO2P21	0
MTCO1P21	0
ENSG00000233129	1
ABCA4	15
ENSG00000233482	0
ARHGAP29	24
RN7SL440P	0
ARHGAP29-AS1	5
GAPDHP29	2
ENSG00000236098	2
ENSG00000232918	0
ENSG00000286692	1
ABCD3	12
F3	5
ENSG00000288736	2
ENSG00000223675	1
SLC44A3-AS1	7
KATNBL1P2	0
MIR378G	0
SLC44A3	0
CNN3	11
CNN3-DT	3
ALG14	9
ALG14-AS1	0
TLCD4	82
TLCD4-RWDD3	1
ENSG00000231992	1
RWDD3-DT	2
RWDD3	8
ENSG00000228852	0
ENSG00000287919	4
LINC01760	0
LINC01650	0
ENSG00000237954	2
LINC01761	2
LINC02607	4
ENSG00000271252	0
LINC02790	3
RNU1-130P	1
LINC01787	5
ENSG00000225923	0
UBE2WP1	0
EEF1A1P11	1
RN7SL831P	0
NDUFS5P2	0
RPL7P9	10
RN7SKP270	0
PTBP2	18
DPYD	45
DPYD-AS1	2
DPYD-IT1	0
SEC63P1	8
RPL26P9	0
ENSG00000230718	0
DPYD-AS2	0
ENSG00000270911	0
MIR137HG	2
ENSG00000259946	1
MIR2682	0
MIR137	0
ENSG00000288810	0
ENSG00000285922	0
NFU1P2	0
LINC01776	4
ENSG00000280040	0
SNX7	3
PLPPR5	4
PLPPR5-AS1	1
ENSG00000227034	1
PLPPR4	2
ENSG00000233983	0
LINC01708	0
PALMD	42
HMGB3P10	2
FRRS1	9
RNU4-75P	0
ENSG00000231996	2
AGL	30
ENSG00000228084	0
SLC35A3	8
ENSG00000283761	0
RNU6-750P	0
RNU6-1318P	0
ENSG00000288826	2
MFSD14A	7
ENSG00000241073	0
SASS6	13
ENSG00000226952	0
TRMT13	6
LRRC39	1
DBT	14
RPL23AP90	0
BRI3P1	0
ENSG00000285530	2
ENSG00000230287	0
RTCA-AS1	31
RTCA	16
MIR553	0
ENSG00000215871	1
ENSG00000223906	0
CDC14A	24
BCAS2P2	0
ENSG00000228086	1
GPR88	1
ENSG00000213421	0
LINC01349	0
ENSG00000285525	0
ENSG00000224685	0
VCAM1	7
EXTL2	3
ENSG00000273204	0
SLC30A7	8
HNRNPA1P68	0
DPH5	7
ENSG00000235795	0
ENSG00000233184	9
ENSG00000252765	1
ENSG00000289355	1
ENSG00000271578	0
S1PR1-DT	2
S1PR1	13
ENSG00000228399	0
PPIAP7	0
LINC01307	2
LINC01709	5
RNU6-965P	0
RPSAP19	0
OLFM3	5
RNU6-352P	0
ENSG00000271277	0
DNAJA1P5	1
ENSG00000289192	3
ENSG00000233359	0
ENSG00000230864	0
COL11A1	7
SOD2P1	1
ENSG00000230759	0
RNPC3-DT	2
RN7SKP285	1
RNPC3	7
AMY2B	3
ACTG1P4	0
AMY2A	0
AMY1A	0
ENSG00000234441	1
AMY1B	0
AMYP1	0
AMY1C	0
ENSG00000225191	1
ENSG00000215869	2
FTLP17	0
ENSG00000285981	1
CDK4P1	1
LINC01676	1
SEPTIN2P1	0
ENSG00000237897	0
ENSG00000232952	2
LINC01677	0
ENSG00000237480	9
ENSG00000230932	0
ENSG00000270342	0
ENSG00000270976	0
MTATP6P14	0
MTCO1P14	1
LINC01661	1
PRMT6	7
NTNG1	3
ENSG00000289612	0
NDUFA4P1	0
VAV3	37
MIR7852	0
VAV3-AS1	0
LINC02785	2
SLC25A24	13
ENSG00000260879	0
ENSG00000280186	1
NBPF4	0
ENSG00000238122	0
SLC25A24P1	2
NBPF5P	0
SLC25A24P2	0
ENSG00000224698	0
NBPF6	0
ENSG00000283354	0
ST13P21	1
ENSG00000226483	1
FAM102B	20
HENMT1	10
ENSG00000285923	1
PRPF38B	53
FNDC7	0
ENSG00000232971	1
STXBP3	41
ENSG00000228076	0
AKNAD1	5
SPATA42	1
GPSM2	22
CLCC1	10
WDR47	10
ENSG00000237349	0
ENSG00000244716	2
ENSG00000228665	1
RANP5	1
TAF13	16
TMEM167B-DT	0
TMEM167B	16
SCARNA2	0
ENSG00000270066	0
ENSG00000251484	2
CFAP276	1
ELAPOR1	11
SARS1	30
CELSR2	10
PSRC1	6
MYBPHL	5
SORT1	29
PSMA5	12
SYPL2	10
ATXN7L2	2
CYB561D1	8
AMIGO1	9
GPR61	3
ENSG00000254942	0
GNAI3	42
RNU6V	0
ENSG00000225113	0
MIR197	0
GNAT2	2
AMPD2	21
ENSG00000228703	0
RPL7P8	0
GSTM4	8
GSTM2	11
GSTM1	0
ENSG00000260246	0
GSTM5	4
ENSG00000241720	1
GSTM3	5
EPS8L3	7
NDUFA5P10	0
LINC01768	0
ENSG00000235005	2
ENSG00000261055	0
CSF1	3
AHCYL1	25
STRIP1	9
ENSG00000258634	3
ALX3	0
LINC01397	1
UBL4B	0
SLC6A17	5
SLC6A17-AS1	0
ENSG00000235526	0
KCNC4-DT	0
KCNC4	29
ENSG00000282852	0
ENSG00000200536	0
RBM15-AS1	3
RBM15	8
LAMTOR5-AS1	17
SLC16A4	2
ENSG00000273373	4
LAMTOR5	11
PROK1	2
ENSG00000270380	0
ENSG00000282887	1
ENSG00000283999	0
CYMP	1
CYMP-AS1	2
KCNA10	1
KCNA2	19
ENSG00000259834	14
ENSG00000288847	21
KCNA3	15
ENSG00000288803	5
NRBF2P3	0
OR11I1P	0
CD53	19
ENSG00000261654	4
ENSG00000232811	1
LRIF1	7
ENSG00000273010	2
CCNT2P1	2
RNA5SP54	0
DRAM2	5
CEPT1	14
ENSG00000272982	0
ENSG00000273221	0
DENND2D	27
CHI3L2	5
CHIAP1	1
CHIAP2	6
CHIA	6
ENSG00000229283	0
ENSG00000232240	0
PIFO	2
CHIAP3	0
HIGD1AP12	1
PGBP	4
OVGP1	3
ENSG00000260948	2
UBE2FP3	0
ENSG00000243960	0
WDR77	2
ATP5PB	34
C1orf162	40
TMIGD3	2
RNU6-792P	0
ADORA3	1
RAP1A	99
LINC01160	2
KRT18P57	1
RNU6-151P	0
INKA2	16
INKA2-AS1	9
ENSG00000284830	2
DDX20	3
KCND3	21
KCND3-IT1	1
KCND3-AS1	2
LINC01750	7
LINC02884	114
TXNP3	0
ENSG00000238761	1
CTTNBP2NL	20
MIR4256	0
WNT2B	5
ENSG00000273483	1
ST7L	19
CAPZA1	80
MRPL53P1	0
RNU7-70P	0
MOV10	14
ENSG00000225075	0
RHOC	14
ENSG00000271810	1
PPM1J	4
PPM1J-DT	1
TAFA3	2
NUTF2P4	0
LINC01356	5
LINC01357	2
ENSG00000228040	0
SLC16A1	18
AKR7A2P1	0
SLC16A1-AS1	10
ENSG00000287807	0
LRIG2-DT	3
LRIG2	9
RLIMP2	0
ENSG00000233839	0
ENSG00000236887	0
MAGI3	11
ENSG00000232499	3
MTND5P20	0
PHTF1	10
ENSG00000232450	0
RSBN1	20
ENSG00000231128	0
PTPN22	18
AP4B1-AS1	0
BCL2L15	8
AP4B1	4
DCLRE1B	5
HIPK1-AS1	4
HIPK1	226
OLFML3	2
ENSG00000270780	0
ENSG00000282048	2
SYT6	9
ENSG00000232895	0
MRPL57P1	0
ENSG00000271419	1
TRIM33	56
ENSG00000226984	1
EIF2S2P5	1
PKMP1	0
BCAS2	3
DENND2C	25
AMPD1	4
RN7SL432P	2
NRAS	39
CSDE1	580
RNY1P13	1
SIKE1	14
NR1H5P	0
SYCP1	3
TSHB	1
TSPAN2	22
LINC01765	0
ENSG00000285698	1
NGF-AS1	4
NGF	3
ENSG00000287103	1
ENSG00000226973	1
ENSG00000274468	1
ELOCP20	0
CNOT7P2	0
ENSG00000270631	1
RN7SL420P	1
ENSG00000207502	0
VANGL1	10
CASQ2	5
NHLH2	6
HNRNPA1P43	0
LINC01649	2
ENSG00000271143	1
SLC22A15	12
ENSG00000237993	1
MAB21L3	6
LINC01779	3
U3	8
ENSG00000287217	1
ATP1A1	18
ATP1A1-AS1	11
RNU6-817P	0
LINC01762	1
ENSG00000230381	0
ENSG00000224950	0
ENSG00000286276	1
CD58	6
NAP1L4P1	2
MIR548AC	0
IGSF3	2
MIR320B1	0
LINC02868	0
GAPDHP64	1
NEFHP1	8
CD2	5
FTH1P22	0
ENSG00000272715	0
PTGFRN	8
RNA5SP55	3
CD101	2
CD101-AS1	2
TTF2	11
MIR942	0
TRIM45	10
RPS15AP9	1
VTCN1	6
LINC01525	1
ENSG00000271427	0
MAN1A2	774
ENSG00000279513	1
VPS25P1	0
TENT5C-DT	7
TENT5C	2530
VDAC2P3	3
ENSG00000212266	0
ENSG00000270719	1
PNRC2P1	0
GDAP2	19
WDR3	13
SPAG17	4
ENSG00000287980	0
RNA5SP56	0
PSMC1P12	0
ENSG00000229911	1
TBX15	4
ENSG00000226172	0
ENSG00000239216	0
WARS2	3
WARS2-IT1	3
RBMX2P3	1
RPS3AP12	1
WARS2-AS1	12
RPL6P2	0
ENSG00000227712	1
LINC01780	1
RNU1-75P	0
HAO2	2
HAO2-IT1	0
HSD3B2	2
GAPDHP74	2
HSD3BP2	1
GAPDHP23	0
HSD3BP1	1
GAPDHP58	1
HSD3B1	4
GAPDHP32	0
HSD3BP3	3
GAPDHP27	2
HSD3BP4	2
GAPDHP33	0
LINC00622	0
HSD3BP5	1
ZNF697	6
PHGDH	16
HMGCS2	3
REG4	2
NBPF7P	1
PFN1P9	0
NOTCH2P1	1
ADAM30	3
NOTCH2	23
ENSG00000273406	0
RNU6-465P	0
SEC22B	26
ENSG00000274642	0
7SK	0
ENSG00000223804	1
U1	0
NBPF8	5
PFN1P2	0
PDE4DIPP2	5
U2	0
NOTCH2NLR	0
NBPF26	18
ENSG00000287979	1
RNVU1-19	0
PPIAL4A	3
ENSG00000281741	0
LINC00623	6
RNVU1-4	0
ENSG00000285215	1
PDE4DIPP4	1
ENSG00000275296	0
FCGR1B	2
ENSG00000234998	0
ENSG00000233029	1
H2BP1	1
ENSG00000227193	0
H3P4	1
RPL22P6	0
FAM72B	2
SRGAP2C	5
ENSG00000275129	0
SRGAP2-AS1	1
LINC02798	3
ENSG00000228826	2
MTIF2P1	2
ENSG00000272583	0
EMBP1	1
LINC01691	0
ENSG00000276118	0
ENSG00000277095	0
ENSG00000277702	0
RNA5SP533	0
ENSG00000264145	0
ENSG00000274927	0
NKAIN1P1	0
ENSG00000223495	0
LINC02799	0
ENSG00000203825	6
NBPF17P	4
PFN1P12	0
RNU1-114P	0
RNVU1-17	1
RNVU1-23	0
RNVU1-18	0
ENSG00000232721	2
ENSG00000223779	3
FAM91A3P	1
ENSG00000270962	0
LINC02591	0
RNU1-143P	0
PDE4DIPP3	0
ENSG00000237503	0
FCGR1CP	1
H2BP2	4
H3-2	1
ENSG00000230186	0
RPL22P5	0
FAM72C	3
ENSG00000289318	1
SRGAP2D	1
IGKV1OR1-1	0
ENSG00000275075	0
ENSG00000275767	0
LINC02802	0
RNA5SP529	0
DRD5P2	0
ENSG00000276756	0
PPIAL4E	0
ENSG00000271439	0
RNVU1-15	13
ENSG00000237343	0
ENSG00000233586	0
NBPF15	14
PFN1P6	2
ENSG00000229002	0
RNVU1-26	0
RNVU1-2A	36
RNVU1-28	20
PPIAL4F	0
LINC01632	0
ENSG00000224363	0
ENSG00000278273	0
RNA5SP59	0
LSP1P5	0
ENSG00000273825	0
ENSG00000287607	0
SRGAP2B	5
ENSG00000271644	0
FAM72D	0
ENSG00000283752	0
LINC01145	2
RNU1-153P	0
ENSG00000281571	1
ENSG00000223612	0
PPIAL4D	0
ENSG00000271291	0
RNVU1-14	0
ENSG00000276216	0
ENSG00000236140	0
NBPF20	1
PFN1P3	0
